,Warehouse id,Region,SKU id,date,sales,sales previous month,isHoli,isDiwali,isSankranti,isChristmas,isSummer,isWinter,month,time_idx
28867,Wh-4,SOUTH,SKU-105,2020-05-01,119,15.0,0,0,0,0,1,0,5,25
28868,Wh-4,SOUTH,SKU-105,2020-06-01,259,119.0,0,0,0,0,1,0,6,26
28869,Wh-4,SOUTH,SKU-105,2020-07-01,87,259.0,0,0,0,0,0,0,7,27
28870,Wh-4,SOUTH,SKU-105,2020-08-01,215,87.0,0,0,0,0,0,0,8,28
28871,Wh-4,SOUTH,SKU-105,2020-09-01,119,215.0,0,0,0,0,0,0,9,29
28872,Wh-4,SOUTH,SKU-105,2020-10-01,171,119.0,0,1,0,0,0,0,10,30
28873,Wh-4,SOUTH,SKU-105,2020-11-01,59,171.0,0,0,0,0,0,1,11,31
28874,Wh-4,SOUTH,SKU-105,2020-12-01,239,59.0,0,0,0,1,0,1,12,32
28875,Wh-4,SOUTH,SKU-105,2021-01-01,111,239.0,0,0,1,0,0,1,1,33
28876,Wh-4,SOUTH,SKU-105,2021-02-01,139,111.0,0,0,0,0,0,1,2,34
28877,Wh-4,SOUTH,SKU-105,2021-03-01,67,139.0,1,0,0,0,0,0,3,35
28878,Wh-4,SOUTH,SKU-105,2021-04-01,139,67.0,0,0,0,0,1,0,4,36
28879,Wh-4,SOUTH,SKU-105,2021-05-01,51,139.0,0,0,0,0,1,0,5,37
28880,Wh-4,SOUTH,SKU-106,2018-04-01,573,36.0,0,0,0,0,1,0,4,0
28881,Wh-4,SOUTH,SKU-106,2018-05-01,461,573.0,0,0,0,0,1,0,5,1
28882,Wh-4,SOUTH,SKU-106,2018-06-01,433,461.0,0,0,0,0,1,0,6,2
28883,Wh-4,SOUTH,SKU-106,2018-07-01,149,433.0,0,0,0,0,0,0,7,3
28884,Wh-4,SOUTH,SKU-106,2018-08-01,443,149.0,0,0,0,0,0,0,8,4
28885,Wh-4,SOUTH,SKU-106,2018-09-01,375,443.0,0,0,0,0,0,0,9,5
28886,Wh-4,SOUTH,SKU-106,2018-10-01,455,375.0,0,1,0,0,0,0,10,6
28887,Wh-4,SOUTH,SKU-106,2018-11-01,367,455.0,0,0,0,0,0,1,11,7
28888,Wh-4,SOUTH,SKU-106,2018-12-01,473,367.0,0,0,0,1,0,1,12,8
28889,Wh-4,SOUTH,SKU-106,2019-01-01,623,473.0,0,0,1,0,0,1,1,9
28890,Wh-4,SOUTH,SKU-106,2019-02-01,467,623.0,0,0,0,0,0,1,2,10
28891,Wh-4,SOUTH,SKU-106,2019-03-01,671,467.0,1,0,0,0,0,0,3,11
28892,Wh-4,SOUTH,SKU-106,2019-04-01,787,671.0,0,0,0,0,1,0,4,12
28893,Wh-4,SOUTH,SKU-106,2019-05-01,715,787.0,0,0,0,0,1,0,5,13
28894,Wh-4,SOUTH,SKU-106,2019-06-01,639,715.0,0,0,0,0,1,0,6,14
28895,Wh-4,SOUTH,SKU-106,2019-07-01,461,639.0,0,0,0,0,0,0,7,15
28896,Wh-4,SOUTH,SKU-106,2019-08-01,389,461.0,0,0,0,0,0,0,8,16
28897,Wh-4,SOUTH,SKU-106,2019-09-01,507,389.0,0,0,0,0,0,0,9,17
28898,Wh-4,SOUTH,SKU-106,2019-10-01,491,507.0,0,1,0,0,0,0,10,18
28899,Wh-4,SOUTH,SKU-106,2019-11-01,603,491.0,0,0,0,0,0,1,11,19
28900,Wh-4,SOUTH,SKU-106,2019-12-01,415,603.0,0,0,0,1,0,1,12,20
28901,Wh-4,SOUTH,SKU-106,2020-01-01,399,415.0,0,0,1,0,0,1,1,21
28902,Wh-4,SOUTH,SKU-106,2020-02-01,469,399.0,0,0,0,0,0,1,2,22
28903,Wh-4,SOUTH,SKU-106,2020-03-01,317,469.0,1,0,0,0,0,0,3,23
28904,Wh-4,SOUTH,SKU-106,2020-04-01,1,317.0,0,0,0,0,1,0,4,24
28905,Wh-4,SOUTH,SKU-106,2020-05-01,471,1.0,0,0,0,0,1,0,5,25
28906,Wh-4,SOUTH,SKU-106,2020-06-01,647,471.0,0,0,0,0,1,0,6,26
28907,Wh-4,SOUTH,SKU-106,2020-07-01,577,647.0,0,0,0,0,0,0,7,27
28908,Wh-4,SOUTH,SKU-106,2020-08-01,557,577.0,0,0,0,0,0,0,8,28
28909,Wh-4,SOUTH,SKU-106,2020-09-01,435,557.0,0,0,0,0,0,0,9,29
28910,Wh-4,SOUTH,SKU-106,2020-10-01,375,435.0,0,1,0,0,0,0,10,30
28911,Wh-4,SOUTH,SKU-106,2020-11-01,705,375.0,0,0,0,0,0,1,11,31
28912,Wh-4,SOUTH,SKU-106,2020-12-01,701,705.0,0,0,0,1,0,1,12,32
28913,Wh-4,SOUTH,SKU-106,2021-01-01,317,701.0,0,0,1,0,0,1,1,33
28914,Wh-4,SOUTH,SKU-106,2021-02-01,353,317.0,0,0,0,0,0,1,2,34
28915,Wh-4,SOUTH,SKU-106,2021-03-01,453,353.0,1,0,0,0,0,0,3,35
28916,Wh-4,SOUTH,SKU-106,2021-04-01,293,453.0,0,0,0,0,1,0,4,36
28917,Wh-4,SOUTH,SKU-106,2021-05-01,93,293.0,0,0,0,0,1,0,5,37
28918,Wh-4,SOUTH,SKU-107,2018-04-01,150,36.0,0,0,0,0,1,0,4,0
28919,Wh-4,SOUTH,SKU-107,2018-05-01,342,150.0,0,0,0,0,1,0,5,1
28920,Wh-4,SOUTH,SKU-107,2018-06-01,180,342.0,0,0,0,0,1,0,6,2
28921,Wh-4,SOUTH,SKU-107,2018-07-01,262,180.0,0,0,0,0,0,0,7,3
28922,Wh-4,SOUTH,SKU-107,2018-08-01,142,262.0,0,0,0,0,0,0,8,4
28923,Wh-4,SOUTH,SKU-107,2018-09-01,252,142.0,0,0,0,0,0,0,9,5
28924,Wh-4,SOUTH,SKU-107,2018-10-01,192,252.0,0,1,0,0,0,0,10,6
28925,Wh-4,SOUTH,SKU-107,2018-11-01,158,192.0,0,0,0,0,0,1,11,7
28926,Wh-4,SOUTH,SKU-107,2018-12-01,280,158.0,0,0,0,1,0,1,12,8
28927,Wh-4,SOUTH,SKU-107,2019-01-01,268,280.0,0,0,1,0,0,1,1,9
28928,Wh-4,SOUTH,SKU-107,2019-02-01,278,268.0,0,0,0,0,0,1,2,10
28929,Wh-4,SOUTH,SKU-107,2019-03-01,288,278.0,1,0,0,0,0,0,3,11
28930,Wh-4,SOUTH,SKU-107,2019-04-01,364,288.0,0,0,0,0,1,0,4,12
28931,Wh-4,SOUTH,SKU-107,2019-05-01,394,364.0,0,0,0,0,1,0,5,13
28932,Wh-4,SOUTH,SKU-107,2019-06-01,378,394.0,0,0,0,0,1,0,6,14
28933,Wh-4,SOUTH,SKU-107,2019-07-01,230,378.0,0,0,0,0,0,0,7,15
28934,Wh-4,SOUTH,SKU-107,2019-08-01,154,230.0,0,0,0,0,0,0,8,16
28935,Wh-4,SOUTH,SKU-107,2019-09-01,266,154.0,0,0,0,0,0,0,9,17
28936,Wh-4,SOUTH,SKU-107,2019-10-01,126,266.0,0,1,0,0,0,0,10,18
28937,Wh-4,SOUTH,SKU-107,2019-11-01,298,126.0,0,0,0,0,0,1,11,19
28938,Wh-4,SOUTH,SKU-107,2019-12-01,122,298.0,0,0,0,1,0,1,12,20
28939,Wh-4,SOUTH,SKU-107,2020-01-01,140,122.0,0,0,1,0,0,1,1,21
28940,Wh-4,SOUTH,SKU-107,2020-02-01,146,140.0,0,0,0,0,0,1,2,22
28941,Wh-4,SOUTH,SKU-107,2020-03-01,230,146.0,1,0,0,0,0,0,3,23
28942,Wh-4,SOUTH,SKU-107,2020-04-01,10,230.0,0,0,0,0,1,0,4,24
28943,Wh-4,SOUTH,SKU-107,2020-05-01,48,10.0,0,0,0,0,1,0,5,25
28944,Wh-4,SOUTH,SKU-107,2020-06-01,178,48.0,0,0,0,0,1,0,6,26
28945,Wh-4,SOUTH,SKU-107,2020-07-01,150,178.0,0,0,0,0,0,0,7,27
28946,Wh-4,SOUTH,SKU-107,2020-08-01,162,150.0,0,0,0,0,0,0,8,28
28947,Wh-4,SOUTH,SKU-107,2020-09-01,122,162.0,0,0,0,0,0,0,9,29
28948,Wh-4,SOUTH,SKU-107,2020-10-01,230,122.0,0,1,0,0,0,0,10,30
28949,Wh-4,SOUTH,SKU-107,2020-11-01,30,230.0,0,0,0,0,0,1,11,31
28950,Wh-4,SOUTH,SKU-107,2020-12-01,22,30.0,0,0,0,1,0,1,12,32
28951,Wh-4,SOUTH,SKU-107,2021-01-01,182,22.0,0,0,1,0,0,1,1,33
28952,Wh-4,SOUTH,SKU-107,2021-02-01,122,182.0,0,0,0,0,0,1,2,34
28953,Wh-4,SOUTH,SKU-107,2021-03-01,166,122.0,1,0,0,0,0,0,3,35
28954,Wh-4,SOUTH,SKU-107,2021-04-01,70,166.0,0,0,0,0,1,0,4,36
28955,Wh-4,SOUTH,SKU-107,2021-05-01,14,70.0,0,0,0,0,1,0,5,37
28956,Wh-4,SOUTH,SKU-108,2018-04-01,75,36.0,0,0,0,0,1,0,4,0
28957,Wh-4,SOUTH,SKU-108,2018-05-01,495,75.0,0,0,0,0,1,0,5,1
28958,Wh-4,SOUTH,SKU-108,2018-06-01,265,495.0,0,0,0,0,1,0,6,2
28959,Wh-4,SOUTH,SKU-108,2018-07-01,11,265.0,0,0,0,0,0,0,7,3
28960,Wh-4,SOUTH,SKU-108,2018-08-01,559,11.0,0,0,0,0,0,0,8,4
28961,Wh-4,SOUTH,SKU-108,2018-09-01,435,559.0,0,0,0,0,0,0,9,5
28962,Wh-4,SOUTH,SKU-108,2018-10-01,487,435.0,0,1,0,0,0,0,10,6
28963,Wh-4,SOUTH,SKU-108,2018-11-01,477,487.0,0,0,0,0,0,1,11,7
28964,Wh-4,SOUTH,SKU-108,2018-12-01,545,477.0,0,0,0,1,0,1,12,8
28965,Wh-4,SOUTH,SKU-108,2019-01-01,581,545.0,0,0,1,0,0,1,1,9
28966,Wh-4,SOUTH,SKU-108,2019-02-01,597,581.0,0,0,0,0,0,1,2,10
28967,Wh-4,SOUTH,SKU-108,2019-03-01,557,597.0,1,0,0,0,0,0,3,11
28968,Wh-4,SOUTH,SKU-108,2019-04-01,1049,557.0,0,0,0,0,1,0,4,12
28969,Wh-4,SOUTH,SKU-108,2019-05-01,841,1049.0,0,0,0,0,1,0,5,13
28970,Wh-4,SOUTH,SKU-108,2019-06-01,577,841.0,0,0,0,0,1,0,6,14
28971,Wh-4,SOUTH,SKU-108,2019-07-01,633,577.0,0,0,0,0,0,0,7,15
28972,Wh-4,SOUTH,SKU-108,2019-08-01,355,633.0,0,0,0,0,0,0,8,16
28973,Wh-4,SOUTH,SKU-108,2019-09-01,443,355.0,0,0,0,0,0,0,9,17
28974,Wh-4,SOUTH,SKU-108,2019-10-01,605,443.0,0,1,0,0,0,0,10,18
28975,Wh-4,SOUTH,SKU-108,2019-11-01,803,605.0,0,0,0,0,0,1,11,19
28976,Wh-4,SOUTH,SKU-108,2019-12-01,389,803.0,0,0,0,1,0,1,12,20
28977,Wh-4,SOUTH,SKU-108,2020-01-01,591,389.0,0,0,1,0,0,1,1,21
28978,Wh-4,SOUTH,SKU-108,2020-02-01,585,591.0,0,0,0,0,0,1,2,22
28979,Wh-4,SOUTH,SKU-108,2020-03-01,357,585.0,1,0,0,0,0,0,3,23
28980,Wh-4,SOUTH,SKU-108,2020-04-01,11,357.0,0,0,0,0,1,0,4,24
28981,Wh-4,SOUTH,SKU-108,2020-05-01,279,11.0,0,0,0,0,1,0,5,25
28982,Wh-4,SOUTH,SKU-108,2020-06-01,879,279.0,0,0,0,0,1,0,6,26
28983,Wh-4,SOUTH,SKU-108,2020-07-01,507,879.0,0,0,0,0,0,0,7,27
28984,Wh-4,SOUTH,SKU-108,2020-08-01,555,507.0,0,0,0,0,0,0,8,28
28985,Wh-4,SOUTH,SKU-108,2020-09-01,427,555.0,0,0,0,0,0,0,9,29
28986,Wh-4,SOUTH,SKU-108,2020-10-01,765,427.0,0,1,0,0,0,0,10,30
28987,Wh-4,SOUTH,SKU-108,2020-11-01,547,765.0,0,0,0,0,0,1,11,31
28988,Wh-4,SOUTH,SKU-108,2020-12-01,689,547.0,0,0,0,1,0,1,12,32
28989,Wh-4,SOUTH,SKU-108,2021-01-01,301,689.0,0,0,1,0,0,1,1,33
28990,Wh-4,SOUTH,SKU-108,2021-02-01,425,301.0,0,0,0,0,0,1,2,34
28991,Wh-4,SOUTH,SKU-108,2021-03-01,439,425.0,1,0,0,0,0,0,3,35
28992,Wh-4,SOUTH,SKU-108,2021-04-01,349,439.0,0,0,0,0,1,0,4,36
28993,Wh-4,SOUTH,SKU-108,2021-05-01,115,349.0,0,0,0,0,1,0,5,37
28994,Wh-4,SOUTH,SKU-109,2018-04-01,10,36.0,0,0,0,0,1,0,4,0
28995,Wh-4,SOUTH,SKU-109,2018-05-01,130,10.0,0,0,0,0,1,0,5,1
28996,Wh-4,SOUTH,SKU-109,2018-06-01,282,130.0,0,0,0,0,1,0,6,2
28997,Wh-4,SOUTH,SKU-109,2018-07-01,126,282.0,0,0,0,0,0,0,7,3
28998,Wh-4,SOUTH,SKU-109,2018-08-01,66,126.0,0,0,0,0,0,0,8,4
28999,Wh-4,SOUTH,SKU-109,2018-09-01,326,66.0,0,0,0,0,0,0,9,5
29000,Wh-4,SOUTH,SKU-109,2018-10-01,186,326.0,0,1,0,0,0,0,10,6
29001,Wh-4,SOUTH,SKU-109,2018-11-01,310,186.0,0,0,0,0,0,1,11,7
29002,Wh-4,SOUTH,SKU-109,2018-12-01,170,310.0,0,0,0,1,0,1,12,8
29003,Wh-4,SOUTH,SKU-109,2019-01-01,202,170.0,0,0,1,0,0,1,1,9
29004,Wh-4,SOUTH,SKU-109,2019-02-01,338,202.0,0,0,0,0,0,1,2,10
29005,Wh-4,SOUTH,SKU-109,2019-03-01,250,338.0,1,0,0,0,0,0,3,11
29006,Wh-4,SOUTH,SKU-109,2019-04-01,274,250.0,0,0,0,0,1,0,4,12
29007,Wh-4,SOUTH,SKU-109,2019-05-01,338,274.0,0,0,0,0,1,0,5,13
29008,Wh-4,SOUTH,SKU-109,2019-06-01,250,338.0,0,0,0,0,1,0,6,14
29009,Wh-4,SOUTH,SKU-109,2019-07-01,202,250.0,0,0,0,0,0,0,7,15
29010,Wh-4,SOUTH,SKU-109,2019-08-01,210,202.0,0,0,0,0,0,0,8,16
29011,Wh-4,SOUTH,SKU-109,2019-09-01,254,210.0,0,0,0,0,0,0,9,17
29012,Wh-4,SOUTH,SKU-109,2019-10-01,154,254.0,0,1,0,0,0,0,10,18
29013,Wh-4,SOUTH,SKU-109,2019-11-01,298,154.0,0,0,0,0,0,1,11,19
29014,Wh-4,SOUTH,SKU-109,2019-12-01,130,298.0,0,0,0,1,0,1,12,20
29015,Wh-4,SOUTH,SKU-109,2020-01-01,390,130.0,0,0,1,0,0,1,1,21
29016,Wh-4,SOUTH,SKU-109,2020-02-01,202,390.0,0,0,0,0,0,1,2,22
29017,Wh-4,SOUTH,SKU-109,2020-03-01,230,202.0,1,0,0,0,0,0,3,23
29018,Wh-4,SOUTH,SKU-109,2020-04-01,10,230.0,0,0,0,0,1,0,4,24
29019,Wh-4,SOUTH,SKU-109,2020-05-01,86,10.0,0,0,0,0,1,0,5,25
29020,Wh-4,SOUTH,SKU-109,2020-06-01,294,86.0,0,0,0,0,1,0,6,26
29021,Wh-4,SOUTH,SKU-109,2020-07-01,114,294.0,0,0,0,0,0,0,7,27
29022,Wh-4,SOUTH,SKU-109,2020-08-01,354,114.0,0,0,0,0,0,0,8,28
29023,Wh-4,SOUTH,SKU-109,2020-09-01,386,354.0,0,0,0,0,0,0,9,29
29024,Wh-4,SOUTH,SKU-109,2020-10-01,210,386.0,0,1,0,0,0,0,10,30
29025,Wh-4,SOUTH,SKU-109,2020-11-01,278,210.0,0,0,0,0,0,1,11,31
29026,Wh-4,SOUTH,SKU-109,2020-12-01,258,278.0,0,0,0,1,0,1,12,32
29027,Wh-4,SOUTH,SKU-109,2021-01-01,978,258.0,0,0,1,0,0,1,1,33
29028,Wh-4,SOUTH,SKU-109,2021-02-01,386,978.0,0,0,0,0,0,1,2,34
29029,Wh-4,SOUTH,SKU-109,2021-03-01,142,386.0,1,0,0,0,0,0,3,35
29030,Wh-4,SOUTH,SKU-109,2021-04-01,366,142.0,0,0,0,0,1,0,4,36
29031,Wh-4,SOUTH,SKU-109,2021-05-01,10,366.0,0,0,0,0,1,0,5,37
29032,Wh-4,SOUTH,SKU-110,2018-04-01,23,36.0,0,0,0,0,1,0,4,0
29033,Wh-4,SOUTH,SKU-110,2018-05-01,15,23.0,0,0,0,0,1,0,5,1
29034,Wh-4,SOUTH,SKU-110,2018-06-01,15,15.0,0,0,0,0,1,0,6,2
29035,Wh-4,SOUTH,SKU-110,2018-07-01,15,15.0,0,0,0,0,0,0,7,3
29036,Wh-4,SOUTH,SKU-110,2018-08-01,15,15.0,0,0,0,0,0,0,8,4
29037,Wh-4,SOUTH,SKU-110,2018-09-01,15,15.0,0,0,0,0,0,0,9,5
29038,Wh-4,SOUTH,SKU-110,2018-10-01,87,15.0,0,1,0,0,0,0,10,6
29039,Wh-4,SOUTH,SKU-110,2018-11-01,15,87.0,0,0,0,0,0,1,11,7
29040,Wh-4,SOUTH,SKU-110,2018-12-01,43,15.0,0,0,0,1,0,1,12,8
29041,Wh-4,SOUTH,SKU-110,2019-01-01,203,43.0,0,0,1,0,0,1,1,9
29042,Wh-4,SOUTH,SKU-110,2019-02-01,31,203.0,0,0,0,0,0,1,2,10
29043,Wh-4,SOUTH,SKU-110,2019-03-01,43,31.0,1,0,0,0,0,0,3,11
29044,Wh-4,SOUTH,SKU-110,2019-04-01,15,43.0,0,0,0,0,1,0,4,12
29045,Wh-4,SOUTH,SKU-110,2019-05-01,39,15.0,0,0,0,0,1,0,5,13
29046,Wh-4,SOUTH,SKU-110,2019-06-01,15,39.0,0,0,0,0,1,0,6,14
29047,Wh-4,SOUTH,SKU-110,2019-07-01,15,15.0,0,0,0,0,0,0,7,15
29048,Wh-4,SOUTH,SKU-110,2019-08-01,15,15.0,0,0,0,0,0,0,8,16
29049,Wh-4,SOUTH,SKU-110,2019-09-01,15,15.0,0,0,0,0,0,0,9,17
29050,Wh-4,SOUTH,SKU-110,2019-10-01,15,15.0,0,1,0,0,0,0,10,18
29051,Wh-4,SOUTH,SKU-110,2019-11-01,83,15.0,0,0,0,0,0,1,11,19
29052,Wh-4,SOUTH,SKU-110,2019-12-01,27,83.0,0,0,0,1,0,1,12,20
29053,Wh-4,SOUTH,SKU-110,2020-01-01,15,27.0,0,0,1,0,0,1,1,21
29054,Wh-4,SOUTH,SKU-110,2020-02-01,15,15.0,0,0,0,0,0,1,2,22
29055,Wh-4,SOUTH,SKU-110,2020-03-01,63,15.0,1,0,0,0,0,0,3,23
29056,Wh-4,SOUTH,SKU-110,2020-04-01,15,63.0,0,0,0,0,1,0,4,24
29057,Wh-4,SOUTH,SKU-110,2020-05-01,23,15.0,0,0,0,0,1,0,5,25
29058,Wh-4,SOUTH,SKU-110,2020-06-01,15,23.0,0,0,0,0,1,0,6,26
29059,Wh-4,SOUTH,SKU-110,2020-07-01,67,15.0,0,0,0,0,0,0,7,27
29060,Wh-4,SOUTH,SKU-110,2020-08-01,31,67.0,0,0,0,0,0,0,8,28
29061,Wh-4,SOUTH,SKU-110,2020-09-01,15,31.0,0,0,0,0,0,0,9,29
29062,Wh-4,SOUTH,SKU-110,2020-10-01,23,15.0,0,1,0,0,0,0,10,30
29063,Wh-4,SOUTH,SKU-110,2020-11-01,39,23.0,0,0,0,0,0,1,11,31
29064,Wh-4,SOUTH,SKU-110,2020-12-01,15,39.0,0,0,0,1,0,1,12,32
29065,Wh-4,SOUTH,SKU-110,2021-01-01,15,15.0,0,0,1,0,0,1,1,33
29066,Wh-4,SOUTH,SKU-110,2021-02-01,47,15.0,0,0,0,0,0,1,2,34
29067,Wh-4,SOUTH,SKU-110,2021-03-01,815,47.0,1,0,0,0,0,0,3,35
29068,Wh-4,SOUTH,SKU-110,2021-04-01,31,815.0,0,0,0,0,1,0,4,36
29069,Wh-4,SOUTH,SKU-110,2021-05-01,15,31.0,0,0,0,0,1,0,5,37
29070,Wh-4,SOUTH,SKU-111,2018-04-01,79,36.0,0,0,0,0,1,0,4,0
29071,Wh-4,SOUTH,SKU-111,2018-05-01,131,79.0,0,0,0,0,1,0,5,1
29072,Wh-4,SOUTH,SKU-111,2018-06-01,87,131.0,0,0,0,0,1,0,6,2
29073,Wh-4,SOUTH,SKU-111,2018-07-01,107,87.0,0,0,0,0,0,0,7,3
29074,Wh-4,SOUTH,SKU-111,2018-08-01,119,107.0,0,0,0,0,0,0,8,4
29075,Wh-4,SOUTH,SKU-111,2018-09-01,167,119.0,0,0,0,0,0,0,9,5
29076,Wh-4,SOUTH,SKU-111,2018-10-01,259,167.0,0,1,0,0,0,0,10,6
29077,Wh-4,SOUTH,SKU-111,2018-11-01,231,259.0,0,0,0,0,0,1,11,7
29078,Wh-4,SOUTH,SKU-111,2018-12-01,155,231.0,0,0,0,1,0,1,12,8
29079,Wh-4,SOUTH,SKU-111,2019-01-01,255,155.0,0,0,1,0,0,1,1,9
29080,Wh-4,SOUTH,SKU-111,2019-02-01,67,255.0,0,0,0,0,0,1,2,10
29081,Wh-4,SOUTH,SKU-111,2019-03-01,215,67.0,1,0,0,0,0,0,3,11
29082,Wh-4,SOUTH,SKU-111,2019-04-01,123,215.0,0,0,0,0,1,0,4,12
29083,Wh-4,SOUTH,SKU-111,2019-05-01,207,123.0,0,0,0,0,1,0,5,13
29084,Wh-4,SOUTH,SKU-111,2019-06-01,307,207.0,0,0,0,0,1,0,6,14
29085,Wh-4,SOUTH,SKU-111,2019-07-01,227,307.0,0,0,0,0,0,0,7,15
29086,Wh-4,SOUTH,SKU-111,2019-08-01,67,227.0,0,0,0,0,0,0,8,16
29087,Wh-4,SOUTH,SKU-111,2019-09-01,115,67.0,0,0,0,0,0,0,9,17
29088,Wh-4,SOUTH,SKU-111,2019-10-01,259,115.0,0,1,0,0,0,0,10,18
29089,Wh-4,SOUTH,SKU-111,2019-11-01,247,259.0,0,0,0,0,0,1,11,19
29090,Wh-4,SOUTH,SKU-111,2019-12-01,155,247.0,0,0,0,1,0,1,12,20
29091,Wh-4,SOUTH,SKU-111,2020-01-01,175,155.0,0,0,1,0,0,1,1,21
29092,Wh-4,SOUTH,SKU-111,2020-02-01,243,175.0,0,0,0,0,0,1,2,22
29093,Wh-4,SOUTH,SKU-111,2020-03-01,239,243.0,1,0,0,0,0,0,3,23
29094,Wh-4,SOUTH,SKU-111,2020-04-01,19,239.0,0,0,0,0,1,0,4,24
29095,Wh-4,SOUTH,SKU-111,2020-05-01,143,19.0,0,0,0,0,1,0,5,25
29096,Wh-4,SOUTH,SKU-111,2020-06-01,135,143.0,0,0,0,0,1,0,6,26
29097,Wh-4,SOUTH,SKU-111,2020-07-01,87,135.0,0,0,0,0,0,0,7,27
29098,Wh-4,SOUTH,SKU-111,2020-08-01,175,87.0,0,0,0,0,0,0,8,28
29099,Wh-4,SOUTH,SKU-111,2020-09-01,243,175.0,0,0,0,0,0,0,9,29
29100,Wh-4,SOUTH,SKU-111,2020-10-01,127,243.0,0,1,0,0,0,0,10,30
29101,Wh-4,SOUTH,SKU-111,2020-11-01,279,127.0,0,0,0,0,0,1,11,31
29102,Wh-4,SOUTH,SKU-111,2020-12-01,179,279.0,0,0,0,1,0,1,12,32
29103,Wh-4,SOUTH,SKU-111,2021-01-01,139,179.0,0,0,1,0,0,1,1,33
29104,Wh-4,SOUTH,SKU-111,2021-02-01,323,139.0,0,0,0,0,0,1,2,34
29105,Wh-4,SOUTH,SKU-111,2021-03-01,195,323.0,1,0,0,0,0,0,3,35
29106,Wh-4,SOUTH,SKU-111,2021-04-01,275,195.0,0,0,0,0,1,0,4,36
29107,Wh-4,SOUTH,SKU-111,2021-05-01,79,275.0,0,0,0,0,1,0,5,37
29108,Wh-4,SOUTH,SKU-112,2018-04-01,7,36.0,0,0,0,0,1,0,4,0
29109,Wh-4,SOUTH,SKU-112,2018-05-01,7,7.0,0,0,0,0,1,0,5,1
29110,Wh-4,SOUTH,SKU-112,2018-06-01,7,7.0,0,0,0,0,1,0,6,2
29111,Wh-4,SOUTH,SKU-112,2018-07-01,7,7.0,0,0,0,0,0,0,7,3
29112,Wh-4,SOUTH,SKU-112,2018-08-01,7,7.0,0,0,0,0,0,0,8,4
29113,Wh-4,SOUTH,SKU-112,2018-09-01,7,7.0,0,0,0,0,0,0,9,5
29114,Wh-4,SOUTH,SKU-112,2018-10-01,7,7.0,0,1,0,0,0,0,10,6
29115,Wh-4,SOUTH,SKU-112,2018-11-01,10,7.0,0,0,0,0,0,1,11,7
29116,Wh-4,SOUTH,SKU-112,2018-12-01,7,10.0,0,0,0,1,0,1,12,8
29117,Wh-4,SOUTH,SKU-112,2019-01-01,31,7.0,0,0,1,0,0,1,1,9
29118,Wh-4,SOUTH,SKU-112,2019-02-01,7,31.0,0,0,0,0,0,1,2,10
29119,Wh-4,SOUTH,SKU-112,2019-03-01,13,7.0,1,0,0,0,0,0,3,11
29120,Wh-4,SOUTH,SKU-112,2019-04-01,16,13.0,0,0,0,0,1,0,4,12
29121,Wh-4,SOUTH,SKU-112,2019-05-01,19,16.0,0,0,0,0,1,0,5,13
29122,Wh-4,SOUTH,SKU-112,2019-06-01,7,19.0,0,0,0,0,1,0,6,14
29123,Wh-4,SOUTH,SKU-112,2019-07-01,19,7.0,0,0,0,0,0,0,7,15
29124,Wh-4,SOUTH,SKU-112,2019-08-01,7,19.0,0,0,0,0,0,0,8,16
29125,Wh-4,SOUTH,SKU-112,2019-09-01,7,7.0,0,0,0,0,0,0,9,17
29126,Wh-4,SOUTH,SKU-112,2019-10-01,7,7.0,0,1,0,0,0,0,10,18
29127,Wh-4,SOUTH,SKU-112,2019-11-01,7,7.0,0,0,0,0,0,1,11,19
29128,Wh-4,SOUTH,SKU-112,2019-12-01,7,7.0,0,0,0,1,0,1,12,20
29129,Wh-4,SOUTH,SKU-112,2020-01-01,7,7.0,0,0,1,0,0,1,1,21
29130,Wh-4,SOUTH,SKU-112,2020-02-01,7,7.0,0,0,0,0,0,1,2,22
29131,Wh-4,SOUTH,SKU-112,2020-03-01,7,7.0,1,0,0,0,0,0,3,23
29132,Wh-4,SOUTH,SKU-112,2020-04-01,7,7.0,0,0,0,0,1,0,4,24
29133,Wh-4,SOUTH,SKU-112,2020-05-01,13,7.0,0,0,0,0,1,0,5,25
29134,Wh-4,SOUTH,SKU-112,2020-06-01,7,13.0,0,0,0,0,1,0,6,26
29135,Wh-4,SOUTH,SKU-112,2020-07-01,7,7.0,0,0,0,0,0,0,7,27
29136,Wh-4,SOUTH,SKU-112,2020-08-01,7,7.0,0,0,0,0,0,0,8,28
29137,Wh-4,SOUTH,SKU-112,2020-09-01,7,7.0,0,0,0,0,0,0,9,29
29138,Wh-4,SOUTH,SKU-112,2020-10-01,7,7.0,0,1,0,0,0,0,10,30
29139,Wh-4,SOUTH,SKU-112,2020-11-01,10,7.0,0,0,0,0,0,1,11,31
29140,Wh-4,SOUTH,SKU-112,2020-12-01,7,10.0,0,0,0,1,0,1,12,32
29141,Wh-4,SOUTH,SKU-112,2021-01-01,7,7.0,0,0,1,0,0,1,1,33
29142,Wh-4,SOUTH,SKU-112,2021-02-01,37,7.0,0,0,0,0,0,1,2,34
29143,Wh-4,SOUTH,SKU-112,2021-03-01,10,37.0,1,0,0,0,0,0,3,35
29144,Wh-4,SOUTH,SKU-112,2021-04-01,13,10.0,0,0,0,0,1,0,4,36
