,item_id,date,Region,p10,p50,p75,p90
5,sku-112,2021-06-01T00:00:00Z,south,0.556241512,6.961456299,10.53769684,16.51991272
6,sku-112,2021-07-01T00:00:00Z,south,1.462515116,8.084429741,11.55219841,15.79078674
7,sku-186,2021-01-01T00:00:00Z,south,-6.634841919,47.64273453,72.42101288,96.77810669
8,sku-186,2021-02-01T00:00:00Z,south,-8.175136566,42.36855698,67.04832459,103.3076859
9,sku-186,2021-03-01T00:00:00Z,south,-3.539524078,41.03949738,64.36791992,84.8578186
10,sku-186,2021-04-01T00:00:00Z,south,-0.98973465,47.87075424,73.2333374,102.2675629
11,sku-186,2021-05-01T00:00:00Z,south,-10.82443237,43.24740601,67.87688446,91.43269348
12,sku-186,2021-06-01T00:00:00Z,south,-20.39506912,28.31417274,58.15303421,88.12223816
13,sku-186,2021-07-01T00:00:00Z,south,-4.521072388,42.74881744,63.87155914,88.5867691
14,sku-210,2021-01-01T00:00:00Z,north,15.67874146,146.484726,215.8276978,295.8399658
15,sku-210,2021-02-01T00:00:00Z,north,43.85640717,154.4774475,196.0588074,276.3215942
16,sku-210,2021-03-01T00:00:00Z,north,-0.867614746,141.6373138,196.2702637,229.8112488
17,sku-210,2021-04-01T00:00:00Z,north,-22.28450012,147.8122559,194.9227142,269.8173218
18,sku-210,2021-05-01T00:00:00Z,north,-10.93778992,143.2800751,197.4191284,282.5985718
19,sku-210,2021-06-01T00:00:00Z,north,-10.21847534,133.7662964,197.7702942,277.1341248
20,sku-210,2021-07-01T00:00:00Z,north,-14.46376038,117.7529221,188.584549,268.6882324
21,sku-214,2021-01-01T00:00:00Z,south,1.410301209,12.16993332,17.11922646,26.59801865
22,sku-214,2021-02-01T00:00:00Z,south,1.762611389,9.866369247,13.82091141,21.04849815
23,sku-214,2021-03-01T00:00:00Z,south,-3.188724995,7.669231892,14.12772179,25.33842468
24,sku-214,2021-04-01T00:00:00Z,south,-7.805106163,7.661177158,14.40364933,21.8586235
25,sku-214,2021-05-01T00:00:00Z,south,-0.410493851,10.34618282,16.5466423,22.64722443
26,sku-214,2021-06-01T00:00:00Z,south,-0.921348572,8.370562553,12.42762375,20.95953751
27,sku-214,2021-07-01T00:00:00Z,south,1.809635162,10.13912392,14.35336304,19.82946014
28,sku-218,2021-01-01T00:00:00Z,west,-14.85850525,20.31992722,33.25397873,47.81402588
29,sku-218,2021-02-01T00:00:00Z,west,-0.133239746,22.98965645,37.59871674,61.89292145
30,sku-218,2021-03-01T00:00:00Z,west,-13.5304966,21.47265244,36.06200409,66.82920837
31,sku-218,2021-04-01T00:00:00Z,west,-25.39543724,24.06529999,45.48140717,80.71910858
32,sku-218,2021-05-01T00:00:00Z,west,-38.32380676,16.9770813,50.76333618,79.24555206
33,sku-218,2021-06-01T00:00:00Z,west,-13.35073757,24.27667618,38.23157501,57.87059402
34,sku-218,2021-07-01T00:00:00Z,west,-15.29523277,16.60149384,33.96596527,50.71826935
35,sku-302,2021-01-01T00:00:00Z,west,4.10219574,23.1236515,31.32956314,42.93657684
36,sku-302,2021-02-01T00:00:00Z,west,-7.520414352,20.55469894,32.67253494,48.05316162
37,sku-302,2021-03-01T00:00:00Z,west,-6.042955399,17.88801575,28.88946342,42.80332184
38,sku-302,2021-04-01T00:00:00Z,west,3.619941711,19.30766296,24.86135101,36.81505203
39,sku-302,2021-05-01T00:00:00Z,west,-1.883478165,19.00665665,26.78032112,34.63857651
40,sku-302,2021-06-01T00:00:00Z,west,3.136066437,18.80533028,29.19407082,39.36106873
41,sku-302,2021-07-01T00:00:00Z,west,3.37616539,19.21777344,27.0884037,38.36235809
42,sku-368,2021-01-01T00:00:00Z,south,-0.133598328,57.00325394,85.7372818,119.5170135
43,sku-368,2021-02-01T00:00:00Z,south,-36.52047729,53.57532883,79.1713562,124.1135712
44,sku-368,2021-03-01T00:00:00Z,south,-14.9017868,43.78047562,71.47711182,116.9897308
45,sku-368,2021-04-01T00:00:00Z,south,-25.78501892,42.57744217,68.43006134,102.4995575
46,sku-368,2021-05-01T00:00:00Z,south,-26.65140533,43.90449905,70.63235474,100.8300247
47,sku-368,2021-06-01T00:00:00Z,south,-4.45545578,45.65634537,73.03930664,110.0171661
48,sku-368,2021-07-01T00:00:00Z,south,-12.09563446,51.1099968,73.69768524,118.3152008
49,sku-4,2021-01-01T00:00:00Z,north,5.720417023,42.00740051,66.34485626,90.00593567
50,sku-4,2021-02-01T00:00:00Z,north,-4.857852936,54.55550003,73.96483612,89.00338745
51,sku-4,2021-03-01T00:00:00Z,north,3.910831451,46.45284653,80.19233704,109.2204895
52,sku-4,2021-04-01T00:00:00Z,north,-36.84199524,43.33475494,68.01649475,100.1748962
53,sku-4,2021-05-01T00:00:00Z,north,10.53285599,54.3938942,86.78153992,145.8074341
54,sku-4,2021-06-01T00:00:00Z,north,-3.202209473,63.25631332,89.58287048,159.3817902
55,sku-4,2021-07-01T00:00:00Z,north,-24.78443909,47.43784332,77.63806152,111.8658295
56,sku-68,2021-01-01T00:00:00Z,west,10.00014496,32.064991,43.52431488,56.22385406
57,sku-68,2021-02-01T00:00:00Z,west,-2.184961319,28.31983948,46.51928711,65.7822113
58,sku-68,2021-03-01T00:00:00Z,west,5.805256844,28.83897781,37.14484787,57.77404785
59,sku-68,2021-04-01T00:00:00Z,west,1.507229805,27.23794174,38.71902847,52.16162872
60,sku-68,2021-05-01T00:00:00Z,west,-3.657093048,25.90738869,35.4274292,46.74465179
61,sku-68,2021-06-01T00:00:00Z,west,3.741006851,25.89677238,37.43883133,56.26320648
62,sku-68,2021-07-01T00:00:00Z,west,-13.75994301,24.0766716,34.26608276,40.57393646
63,sku-93,2021-01-01T00:00:00Z,north,15.36698532,71.0550766,117.7098389,173.7071533
64,sku-93,2021-02-01T00:00:00Z,north,-8.776340485,58.04461288,101.893158,144.2975616
65,sku-93,2021-03-01T00:00:00Z,north,-42.96397018,37.76797867,74.00952911,111.5071564
66,sku-93,2021-04-01T00:00:00Z,north,-13.14120483,67.17970276,97.41015625,133.3229675
67,sku-93,2021-05-01T00:00:00Z,north,20.7645092,57.62835312,83.50012207,129.5676727
68,sku-93,2021-06-01T00:00:00Z,north,8.218105316,68.34725189,95.58100891,135.3136139
69,sku-93,2021-07-01T00:00:00Z,north,19.68481827,82.15007782,105.3486252,149.1595917
0,sku-148,2021-01-01T00:00:00Z,south,-16.50852966,73.3272934,108.8285065,167.3807983
1,sku-148,2021-02-01T00:00:00Z,south,-71.80199432,52.95712662,101.2009811,149.8623657
2,sku-148,2021-03-01T00:00:00Z,south,-60.02409744,36.31358337,98.43939209,142.1850891
3,sku-148,2021-04-01T00:00:00Z,south,-23.86843872,46.58572006,83.42352295,131.4350281
4,sku-148,2021-05-01T00:00:00Z,south,-6.753963471,47.32672501,82.89575195,126.4698792
5,sku-148,2021-06-01T00:00:00Z,south,-14.07135391,61.44561768,87.62600708,112.5548706
6,sku-148,2021-07-01T00:00:00Z,south,4.526847839,60.51869583,77.67871857,117.2078934
7,sku-73,2021-01-01T00:00:00Z,south,-0.108848572,31.81905365,49.12732315,72.98054504
8,sku-73,2021-02-01T00:00:00Z,south,-17.6087265,26.53359413,52.37303543,76.92164612
9,sku-73,2021-03-01T00:00:00Z,south,-11.91794968,27.28115082,48.56783676,71.45829773
10,sku-73,2021-04-01T00:00:00Z,south,-16.2901535,28.58255196,41.56458664,69.09828186
11,sku-73,2021-05-01T00:00:00Z,south,0.424367905,28.05954361,47.10835648,64.33351898
12,sku-73,2021-06-01T00:00:00Z,south,1.823019028,29.3719902,40.74019241,64.1985321
13,sku-73,2021-07-01T00:00:00Z,south,-5.326244354,27.19182777,44.72998428,90.13848877
14,sku-97,2021-01-01T00:00:00Z,south,-14.45974731,298.6556091,393.3244629,584.2598267
15,sku-97,2021-02-01T00:00:00Z,south,-67.97619629,273.3440247,431.0788574,542.8672485
16,sku-97,2021-03-01T00:00:00Z,south,-21.80935669,243.1323547,386.3378296,567.9777222
17,sku-97,2021-04-01T00:00:00Z,south,-18.11628723,235.4959106,328.381958,465.0065308
18,sku-97,2021-05-01T00:00:00Z,south,-20.98777771,216.3909912,331.7900696,539.4182129
19,sku-97,2021-06-01T00:00:00Z,south,65.17295837,302.8277893,433.2799683,606.7508545
20,sku-97,2021-07-01T00:00:00Z,south,54.68977356,295.3654175,388.3022766,515.1126709
0,sku-104,2021-01-01T00:00:00Z,south,-19.1631546,107.4348679,147.5206604,211.7274475
1,sku-104,2021-02-01T00:00:00Z,south,-28.5714798,92.407341,141.9093628,196.2538757
2,sku-104,2021-03-01T00:00:00Z,south,-1.231369019,69.28669739,147.0206909,220.8120728
3,sku-104,2021-04-01T00:00:00Z,south,-20.752388,90.41783142,141.3208923,230.2917328
4,sku-104,2021-05-01T00:00:00Z,south,-4.269447327,98.10194397,132.2624512,172.2783356
5,sku-104,2021-06-01T00:00:00Z,south,25.59738922,112.1252899,153.2712097,230.6517029
6,sku-104,2021-07-01T00:00:00Z,south,33.03688049,101.2153702,142.6077271,176.4872284
7,sku-160,2021-01-01T00:00:00Z,south,-8.844032288,80.7102356,109.6692276,151.0519714
8,sku-160,2021-02-01T00:00:00Z,south,-1.728340149,87.0525589,125.8598785,182.5167389
9,sku-160,2021-03-01T00:00:00Z,south,-33.88881683,83.89756775,125.1495514,295.3674927
10,sku-160,2021-04-01T00:00:00Z,south,-6.928573608,72.99048615,102.3920746,149.6076965
11,sku-160,2021-05-01T00:00:00Z,south,-31.58984756,63.74007797,109.0233765,172.7481232
12,sku-160,2021-06-01T00:00:00Z,south,-20.39907646,61.85572433,91.57688904,152.7272034
13,sku-160,2021-07-01T00:00:00Z,south,-6.535923004,74.85014343,102.1387863,136.9879761
14,sku-179,2021-01-01T00:00:00Z,west,20.28173123,37.00417203,45.80531216,53.72661282
15,sku-179,2021-02-01T00:00:00Z,west,20.76198465,38.66805614,48.09214957,56.57412763
16,sku-179,2021-03-01T00:00:00Z,west,19.45710845,37.67149072,47.25785031,55.88587299
17,sku-179,2021-04-01T00:00:00Z,west,18.60003197,37.91202202,48.07606044,57.22401207
18,sku-179,2021-05-01T00:00:00Z,west,17.59969331,37.50176302,47.97636457,57.40383272
19,sku-179,2021-06-01T00:00:00Z,west,16.73332399,37.39347859,48.26706565,58.05363319
20,sku-179,2021-07-01T00:00:00Z,west,16.00848897,37.66881352,49.06879717,59.32913806
21,sku-201,2021-01-01T00:00:00Z,north,16,16,16,16
22,sku-201,2021-02-01T00:00:00Z,north,16,16,16,16
23,sku-201,2021-03-01T00:00:00Z,north,16,16,16,16
24,sku-201,2021-04-01T00:00:00Z,north,16,16,16,16
25,sku-201,2021-05-01T00:00:00Z,north,16,16,16,16
26,sku-201,2021-06-01T00:00:00Z,north,16,16,16,16
27,sku-201,2021-07-01T00:00:00Z,north,16,16,16,16
28,sku-28,2021-01-01T00:00:00Z,south,-226.9169567,30.86235121,166.5334437,288.6416591
29,sku-28,2021-02-01T00:00:00Z,south,-503.1683497,30.87053232,311.9390135,564.9094143
30,sku-28,2021-03-01T00:00:00Z,south,-1087.912209,30.87871343,619.7063736,1149.669636
31,sku-28,2021-04-01T00:00:00Z,south,-2327.717359,30.88689454,1272.237174,2389.491148
32,sku-28,2021-05-01T00:00:00Z,south,-4958.342201,30.89507565,2656.76632,5020.132352
33,sku-28,2021-06-01T00:00:00Z,south,-10541.79801,30.90325676,5595.391514,10607.60053
34,sku-28,2021-07-01T00:00:00Z,south,-22394.24342,30.91143787,11833.43075,22460.0623
35,sku-388,2021-01-01T00:00:00Z,west,1.210445404,50.89032364,74.27153015,97.24417114
36,sku-388,2021-02-01T00:00:00Z,west,-0.643924713,39.50820541,76.92502594,146.9801941
37,sku-388,2021-03-01T00:00:00Z,west,-47.29456329,27.94354439,54.63010788,89.78287506
38,sku-388,2021-04-01T00:00:00Z,west,-25.74569321,35.15288544,63.09255981,77.15229797
39,sku-388,2021-05-01T00:00:00Z,west,-33.41171646,30.3933773,49.52290344,67.15393829
40,sku-388,2021-06-01T00:00:00Z,west,-13.44820404,28.71553802,50.03525543,93.94355774
41,sku-388,2021-07-01T00:00:00Z,west,-1.152364731,31.57278633,52.85533524,81.54788208
42,sku-60,2021-01-01T00:00:00Z,north,-17.11426235,1,10.53366577,19.11426235
43,sku-60,2021-02-01T00:00:00Z,north,-17.11426235,1,10.53366577,19.11426235
44,sku-60,2021-03-01T00:00:00Z,north,-17.11426235,1,10.53366577,19.11426235
45,sku-60,2021-04-01T00:00:00Z,north,-17.11426235,1,10.53366577,19.11426235
46,sku-60,2021-05-01T00:00:00Z,north,-17.11426235,1,10.53366577,19.11426235
47,sku-60,2021-06-01T00:00:00Z,north,-17.11426235,1,10.53366577,19.11426235
48,sku-60,2021-07-01T00:00:00Z,north,-17.11426235,1,10.53366577,19.11426235
49,sku-61,2021-01-01T00:00:00Z,north,-1944.770821,3603.269882,6523.243365,9151.310586
50,sku-61,2021-02-01T00:00:00Z,north,-3591.730158,3033.181812,6519.920341,9658.093783
51,sku-61,2021-03-01T00:00:00Z,north,-4148.908921,2520.959053,6031.358247,9190.827026
52,sku-61,2021-04-01T00:00:00Z,north,-4341.087719,2350.033512,5871.618448,9041.154744
53,sku-61,2021-05-01T00:00:00Z,north,-4330.038629,2385.255038,5919.5621,9100.548706
54,sku-61,2021-06-01T00:00:00Z,north,-4261.642576,2457.215068,5993.397875,9176.072711
55,sku-61,2021-07-01T00:00:00Z,north,-4224.804842,2494.083516,6030.282489,9212.971873
56,sku-66,2021-01-01T00:00:00Z,east,-204.7636335,249.7507782,488.9649622,704.2651899
57,sku-66,2021-02-01T00:00:00Z,east,-1080.366385,254.9881976,957.7948602,1590.34278
58,sku-66,2021-03-01T00:00:00Z,east,-3530.942141,260.2256171,2255.54431,4051.393376
59,sku-66,2021-04-01T00:00:00Z,east,-10530.97018,265.4630365,5947.703015,11061.89625
60,sku-66,2021-05-01T00:00:00Z,east,-30584.37239,270.7004559,16509.94586,31125.7733
61,sku-66,2021-06-01T00:00:00Z,east,-88058.41282,275.9378754,46766.93811,88610.28857
62,sku-66,2021-07-01T00:00:00Z,east,-252794.0802,281.1752948,133476.4914,253364.4228
0,sku-107,2021-01-01T00:00:00Z,south,-11.24303436,72.52189636,113.8050842,186.6060486
1,sku-107,2021-02-01T00:00:00Z,south,21.27700996,82.30400848,124.0385895,178.7755127
2,sku-107,2021-03-01T00:00:00Z,south,5.906692505,83.18917084,132.2515869,192.5482788
3,sku-107,2021-04-01T00:00:00Z,south,-74.23486328,58.05911255,106.4275665,140.307373
4,sku-107,2021-05-01T00:00:00Z,south,-38.50938797,76.48430634,115.1283188,186.3603821
5,sku-107,2021-06-01T00:00:00Z,south,-46.56977081,89.41928101,158.2014618,228.3233948
6,sku-107,2021-07-01T00:00:00Z,south,-7.85774231,78.79006958,144.0773621,213.3947144
7,sku-125,2021-01-01T00:00:00Z,east,-1706.056152,3995.206055,5286.818848,8023.594238
8,sku-125,2021-02-01T00:00:00Z,east,175.4606934,4245.02002,6168.77002,7870.802734
9,sku-125,2021-03-01T00:00:00Z,east,271.6228027,3464.810059,5783.280273,8872.027344
10,sku-125,2021-04-01T00:00:00Z,east,77.18896484,3512.17041,4841.305176,7373.751953
11,sku-125,2021-05-01T00:00:00Z,east,-743.885498,3663.63208,5617.138672,7722.592773
12,sku-125,2021-06-01T00:00:00Z,east,-189.3369141,3421.516113,5187.869141,7568.441406
13,sku-125,2021-07-01T00:00:00Z,east,1234.057617,4098.912109,5296.206543,7167.673828
14,sku-126,2021-01-01T00:00:00Z,west,-15.16589928,18.19834328,26.17408752,38.90913391
15,sku-126,2021-02-01T00:00:00Z,west,-15.07111549,24.81296158,37.81130981,58.10733414
16,sku-126,2021-03-01T00:00:00Z,west,-11.70164871,22.4910202,38.32735825,62.45492554
17,sku-126,2021-04-01T00:00:00Z,west,-9.467336655,16.18948555,25.57384682,41.67770767
18,sku-126,2021-05-01T00:00:00Z,west,-10.72818184,24.64873123,40.07967377,78.89186859
19,sku-126,2021-06-01T00:00:00Z,west,-8.43411541,16.61364555,33.84571075,52.2003479
20,sku-126,2021-07-01T00:00:00Z,west,-3.079509735,21.85866737,35.52093506,77.94992065
21,sku-140,2021-01-01T00:00:00Z,east,311.9337158,971.703125,1353.626709,1738.598999
22,sku-140,2021-02-01T00:00:00Z,east,172.9418945,835.380127,1195.881226,1660.608154
23,sku-140,2021-03-01T00:00:00Z,east,-125.7466431,800.1950684,1144.84082,1631.744629
24,sku-140,2021-04-01T00:00:00Z,east,227.3485107,903.1063232,1158.324951,1491.777344
25,sku-140,2021-05-01T00:00:00Z,east,335.5223999,911.5130615,1226.460083,1441.004639
26,sku-140,2021-06-01T00:00:00Z,east,-40.71881104,760.5256348,1092.187988,1762.157471
27,sku-140,2021-07-01T00:00:00Z,east,38.91290283,878.2877808,1120.544922,1376.175781
28,sku-17,2021-01-01T00:00:00Z,west,13.29374695,233.7009583,349.2861633,493.9864502
29,sku-17,2021-02-01T00:00:00Z,west,-106.8684082,197.9957886,309.9997253,461.4020691
30,sku-17,2021-03-01T00:00:00Z,west,-164.6705017,136.332077,242.072998,456.1213989
31,sku-17,2021-04-01T00:00:00Z,west,-35.83355713,170.7873688,307.8908997,430.7394409
32,sku-17,2021-05-01T00:00:00Z,west,53.14781189,173.2999573,271.3224487,344.0355835
33,sku-17,2021-06-01T00:00:00Z,west,5.360046387,184.3383484,282.7616577,378.151001
34,sku-17,2021-07-01T00:00:00Z,west,-15.10395813,191.2754364,253.1317139,450.6596375
0,sku-170,2021-01-01T00:00:00Z,south,22.35860517,23.91566149,24.73515136,25.47271781
1,sku-170,2021-02-01T00:00:00Z,south,21.06011428,23.23415266,24.3783646,25.40819103
2,sku-170,2021-03-01T00:00:00Z,south,20.81170482,23.23415266,24.50910427,25.65660049
3,sku-170,2021-04-01T00:00:00Z,south,20.60228346,23.23415266,24.61932423,25.86602185
4,sku-170,2021-05-01T00:00:00Z,south,20.41777833,23.23415266,24.7164306,26.05052698
5,sku-170,2021-06-01T00:00:00Z,south,20.25097226,23.23415266,24.80422182,26.21733305
6,sku-170,2021-07-01T00:00:00Z,south,20.09757782,23.23415266,24.88495442,26.3707275
7,sku-194,2021-01-01T00:00:00Z,west,35.52503967,171.5671234,247.7013855,349.536499
8,sku-194,2021-02-01T00:00:00Z,west,-67.55737305,120.2487869,234.6966858,321.3902588
9,sku-194,2021-03-01T00:00:00Z,west,-103.3283691,61.13489532,147.263916,263.5068054
10,sku-194,2021-04-01T00:00:00Z,west,-2.632675171,115.0312347,180.1821136,291.1969299
11,sku-194,2021-05-01T00:00:00Z,west,-23.84590149,94.64038086,158.2720032,255.5047913
12,sku-194,2021-06-01T00:00:00Z,west,12.25678253,113.2022858,161.0092163,226.3449554
13,sku-194,2021-07-01T00:00:00Z,west,54.96302032,168.0133057,233.8557434,333.3751831
14,sku-254,2021-01-01T00:00:00Z,south,-12.2368927,119.6229858,172.6222687,251.9114685
15,sku-254,2021-02-01T00:00:00Z,south,22.77766418,130.1928864,177.6225281,290.0655518
16,sku-254,2021-03-01T00:00:00Z,south,-21.52661133,118.901741,187.1049347,281.3823547
17,sku-254,2021-04-01T00:00:00Z,south,-63.29884338,93.48041534,200.0982056,283.3034058
18,sku-254,2021-05-01T00:00:00Z,south,-53.51441193,100.4790955,150.355072,270.9396362
19,sku-254,2021-06-01T00:00:00Z,south,4.805137634,133.046402,208.5820313,298.8484497
20,sku-254,2021-07-01T00:00:00Z,south,21.97813416,127.5094757,179.2902527,242.5797729
21,sku-75,2021-01-01T00:00:00Z,north,-51.68903732,31.70277786,86.36956024,160.1951752
22,sku-75,2021-02-01T00:00:00Z,north,-43.35103989,57.7625885,89.38774109,136.5952911
23,sku-75,2021-03-01T00:00:00Z,north,-40.46719742,33.67966461,72.23869324,112.7064056
24,sku-75,2021-04-01T00:00:00Z,north,-29.0940609,36.27711487,61.4589386,100.4481201
25,sku-75,2021-05-01T00:00:00Z,north,-24.89482498,30.12011719,50.98631287,88.45810699
26,sku-75,2021-06-01T00:00:00Z,north,-14.57852364,28.62277985,50.25964355,84.28768921
27,sku-75,2021-07-01T00:00:00Z,north,-14.74925995,31.86523438,52.67925262,97.64806366
28,sku-86,2021-01-01T00:00:00Z,east,-11.63166046,31.90878105,48.04994202,65.01152802
29,sku-86,2021-02-01T00:00:00Z,east,-10.20750809,19.98056602,33.84489822,58.54171371
30,sku-86,2021-03-01T00:00:00Z,east,-8.353038788,24.06017685,39.31630325,62.793396
31,sku-86,2021-04-01T00:00:00Z,east,-5.395133972,29.22677994,44.56810379,65.97036743
32,sku-86,2021-05-01T00:00:00Z,east,-0.887928009,32.1771965,44.30587006,67.45332336
33,sku-86,2021-06-01T00:00:00Z,east,-2.498481751,30.17225075,46.91230011,63.68405151
34,sku-86,2021-07-01T00:00:00Z,east,-13.90980148,26.75645065,35.07575226,47.57748413
0,sku-104,2021-01-01T00:00:00Z,north,32.51416779,148.7324066,197.5308228,273.0348511
1,sku-104,2021-02-01T00:00:00Z,north,43.04511261,129.3001099,191.3653107,255.2448883
2,sku-104,2021-03-01T00:00:00Z,north,-27.48976135,115.8598938,152.2833862,218.2817078
3,sku-104,2021-04-01T00:00:00Z,north,-0.26272583,126.2625732,179.3875275,244.4956055
4,sku-104,2021-05-01T00:00:00Z,north,3.308685303,143.4507904,194.4251404,257.7949219
5,sku-104,2021-06-01T00:00:00Z,north,9.5364151,123.0587997,184.8774414,248.7605591
6,sku-104,2021-07-01T00:00:00Z,north,32.4206543,128.9593811,167.3171692,225.3799133
7,sku-140,2021-01-01T00:00:00Z,north,311.9978638,847.5482788,1173.453979,1531.901367
8,sku-140,2021-02-01T00:00:00Z,north,376.6375732,929.5015259,1172.696289,1428.324707
9,sku-140,2021-03-01T00:00:00Z,north,98.98095703,722.84729,1135.22583,1465.678467
10,sku-140,2021-04-01T00:00:00Z,north,189.5864868,724.4967041,1024.525757,1316.111328
11,sku-140,2021-05-01T00:00:00Z,north,107.5765991,718.6662598,1046.485596,1437.819336
12,sku-140,2021-06-01T00:00:00Z,north,2.721313477,762.4984131,1139.005371,1603.157959
13,sku-140,2021-07-01T00:00:00Z,north,406.1152649,892.9210815,1141.947388,1426.063232
14,sku-148,2021-01-01T00:00:00Z,west,-10.6629715,42.91193771,79.46873474,117.6388016
15,sku-148,2021-02-01T00:00:00Z,west,-17.318367,49.8609848,81.89434052,111.2095795
16,sku-148,2021-03-01T00:00:00Z,west,11.17425919,45.23797989,73.40063477,112.9982758
17,sku-148,2021-04-01T00:00:00Z,west,-4.906974793,47.25876617,75.67653656,120.5078964
18,sku-148,2021-05-01T00:00:00Z,west,9.942550659,51.06969833,74.41986084,100.9305344
19,sku-148,2021-06-01T00:00:00Z,west,-0.595466614,50.49275589,71.82339478,110.0795898
20,sku-148,2021-07-01T00:00:00Z,west,1.824260712,56.13355255,71.67550659,112.9735107
21,sku-169,2021-01-01T00:00:00Z,west,-1787.962619,1866.473708,3789.82967,5520.910034
22,sku-169,2021-02-01T00:00:00Z,west,-1998.254316,846.3815912,2343.533804,3691.017498
23,sku-169,2021-03-01T00:00:00Z,west,-1649.437452,540.513228,1693.099926,2730.463908
24,sku-169,2021-04-01T00:00:00Z,west,-7416.464472,776.2208967,5088.089772,8968.906265
25,sku-169,2021-05-01T00:00:00Z,west,-7578.332328,627.7069292,4946.604052,8833.746187
26,sku-169,2021-06-01T00:00:00Z,west,-8621.371539,590.7356187,5439.133469,9802.842777
27,sku-169,2021-07-01T00:00:00Z,west,-10687.78923,597.5943134,6537.172344,11882.97785
28,sku-217,2021-01-01T00:00:00Z,south,7.644005776,17.13038826,19.89823532,27.21022606
29,sku-217,2021-02-01T00:00:00Z,south,6.492149353,16.24238205,21.99320602,34.32714844
30,sku-217,2021-03-01T00:00:00Z,south,5.915974617,15.84549522,21.29824638,27.89289284
31,sku-217,2021-04-01T00:00:00Z,south,2.471129417,15.53079796,22.09303856,36.94141006
32,sku-217,2021-05-01T00:00:00Z,south,6.422060013,15.84255791,21.90437698,30.44020271
33,sku-217,2021-06-01T00:00:00Z,south,5.198646545,17.45585442,23.17203331,35.99362946
34,sku-217,2021-07-01T00:00:00Z,south,1.460454941,16.91307068,22.29827118,28.74886322
35,sku-434,2021-01-01T00:00:00Z,south,10.49804682,12.89700853,14.15959923,15.29597024
36,sku-434,2021-02-01T00:00:00Z,south,10.49948709,12.97082812,14.27151256,15.44216914
37,sku-434,2021-03-01T00:00:00Z,south,10.52522562,13.0098333,14.31750009,15.49444099
38,sku-434,2021-04-01T00:00:00Z,south,10.54575845,13.03673955,14.34776071,15.52772065
39,sku-434,2021-05-01T00:00:00Z,south,10.56291569,13.0594411,14.37338026,15.5559665
40,sku-434,2021-06-01T00:00:00Z,south,10.5787117,13.08068139,14.39748592,15.58265108
41,sku-434,2021-07-01T00:00:00Z,south,10.5940119,13.10141386,14.42107744,20.60381583
42,sku-6,2021-01-01T00:00:00Z,south,-12.66952991,6.415588856,14.37600422,28.23950958
43,sku-6,2021-02-01T00:00:00Z,south,-7.554692268,5.09539032,11.40717697,23.50593948
44,sku-6,2021-03-01T00:00:00Z,south,-12.76518917,6.384778023,14.21259689,28.59851265
45,sku-6,2021-04-01T00:00:00Z,south,-7.353237152,8.31265831,14.04374886,26.97623444
46,sku-6,2021-05-01T00:00:00Z,south,-2.581421852,9.078225136,13.13761711,19.8629036
47,sku-6,2021-06-01T00:00:00Z,south,-5.924808979,7.905889511,13.36877155,19.81180191
48,sku-6,2021-07-01T00:00:00Z,south,-5.094869614,10.00612259,16.40608788,28.10404587
0,sku-13,2021-01-01T00:00:00Z,north,-379.1254883,5951.743164,9562.927734,17688.78516
1,sku-13,2021-02-01T00:00:00Z,north,-1971.572266,5281.10498,8547.113281,12741.01855
2,sku-13,2021-03-01T00:00:00Z,north,-5784.725098,2202.879883,6629.668457,10625.82324
3,sku-13,2021-04-01T00:00:00Z,north,-1650.003418,5021.387207,7636.194824,12998.88086
4,sku-13,2021-05-01T00:00:00Z,north,-623.3022461,4618.613281,8317.875,10982.18945
5,sku-13,2021-06-01T00:00:00Z,north,2186.324707,5573.875488,7110.841797,10477.90918
6,sku-13,2021-07-01T00:00:00Z,north,971.7333984,5623.126953,7634.335449,9937.727539
7,sku-165,2021-01-01T00:00:00Z,south,17.47576904,84.69237518,130.7666473,182.3124084
8,sku-165,2021-02-01T00:00:00Z,south,-2.787918091,82.50512695,137.504364,182.144165
9,sku-165,2021-03-01T00:00:00Z,south,-5.13217926,76.55830383,120.9983521,169.0157166
10,sku-165,2021-04-01T00:00:00Z,south,-1.441429138,73.05126953,108.9117279,142.894928
11,sku-165,2021-05-01T00:00:00Z,south,-33.94120026,60.48806381,96.64795685,142.7927094
12,sku-165,2021-06-01T00:00:00Z,south,-3.697097778,73.521492,103.0968857,131.4748993
13,sku-165,2021-07-01T00:00:00Z,south,6.795883179,70.11626434,109.3498383,143.0703735
14,sku-187,2021-01-01T00:00:00Z,east,20,20,20,20
15,sku-187,2021-02-01T00:00:00Z,east,20,20,20,20
16,sku-187,2021-03-01T00:00:00Z,east,20,20,20,20
17,sku-187,2021-04-01T00:00:00Z,east,20,20,20,20
18,sku-187,2021-05-01T00:00:00Z,east,20,20,20,20
19,sku-187,2021-06-01T00:00:00Z,east,20,20,20,20
20,sku-187,2021-07-01T00:00:00Z,east,20,20,20,20
21,sku-261,2021-01-01T00:00:00Z,south,365.447431,807.9385514,1040.824791,1250.429672
22,sku-261,2021-02-01T00:00:00Z,south,224.9534642,681.3934042,921.6210075,1137.833344
23,sku-261,2021-03-01T00:00:00Z,south,128.1724925,636.7170413,904.3676726,1145.26159
24,sku-261,2021-04-01T00:00:00Z,south,-1451.659988,791.462191,1972.033429,3034.58437
