,Unnamed: 0,Unnamed: 0.1,Warehouse id,Region,item_id,date,sales,pred,
2070,289,289,Wh-2,EAST,SKU-190,01/05/21,75,3.928009931,-71.07199007
2069,284,284,Wh-2,EAST,SKU-189,01/05/21,29,2.093405476,-26.90659452
2068,279,279,Wh-2,EAST,SKU-187,01/05/21,20,-1.455991909,-21.45599191
2067,274,274,Wh-2,EAST,SKU-186,01/05/21,20,6.358576415,-13.64142359
2066,269,269,Wh-2,EAST,SKU-185,01/05/21,13,12.69031586,-0.30968414
2065,264,264,Wh-2,EAST,SKU-182,01/05/21,70,5.498305286,-64.50169471
2064,259,259,Wh-2,EAST,SKU-179,01/05/21,14,0.866261705,-13.13373829
2063,254,254,Wh-2,EAST,SKU-178,01/05/21,44,-0.541564345,-44.54156435
2062,249,249,Wh-2,EAST,SKU-172,01/05/21,2,7.718477855,5.718477855
2043,154,154,Wh-2,EAST,SKU-141,01/05/21,1089,51.55370825,-1037.446292
2060,239,239,Wh-2,EAST,SKU-167,01/05/21,48,4.608081275,-43.39191872
2058,229,229,Wh-2,EAST,SKU-165,01/05/21,15,-0.514486128,-15.51448613
2057,224,224,Wh-2,EAST,SKU-164,01/05/21,36,-1.648414094,-37.64841409
2056,219,219,Wh-2,EAST,SKU-163,01/05/21,21,98.52046347,77.52046347
2055,214,214,Wh-2,EAST,SKU-162,01/05/21,54,3.952454732,-50.04754527
2054,209,209,Wh-2,EAST,SKU-161,01/05/21,4,3.618409636,-0.381590364
2053,204,204,Wh-2,EAST,SKU-158,01/05/21,10,4.677334774,-5.322665226
2052,199,199,Wh-2,EAST,SKU-157,01/05/21,17,15.05737817,-1.942621828
2051,194,194,Wh-2,EAST,SKU-152,01/05/21,25,6.190116535,-18.80988347
2050,189,189,Wh-2,EAST,SKU-151,01/05/21,314,23.06939427,-290.9306057
2049,184,184,Wh-2,EAST,SKU-150,01/05/21,107,12.07302494,-94.92697506
2048,179,179,Wh-2,EAST,SKU-149,01/05/21,1000,125.7730297,-874.2269703
2047,174,174,Wh-2,EAST,SKU-148,01/05/21,175,23.64091149,-151.3590885
2046,169,169,Wh-2,EAST,SKU-147,01/05/21,87,21.86956996,-65.13043004
2059,234,234,Wh-2,EAST,SKU-166,01/05/21,5,11.57460087,6.57460087
2045,164,164,Wh-2,EAST,SKU-146,01/05/21,5,18.52505841,13.52505841
3510,3924,3924,Wh-3,WEST,SKU-182,01/05/21,49,10.56072568,-38.43927432
4909,2229,2229,Wh-4,SOUTH,SKU-1,01/05/21,19,28.03620669,9.036206686
5090,3134,3134,Wh-4,SOUTH,SKU-327,01/05/21,12,2.430325236,-9.569674764
5091,3139,3139,Wh-4,SOUTH,SKU-33,01/05/21,62,40.93044339,-21.06955661
5092,3144,3144,Wh-4,SOUTH,SKU-331,01/05/21,62,95.27994264,33.27994264
5093,3149,3149,Wh-4,SOUTH,SKU-332,01/05/21,246,66.00316355,-179.9968365
5094,3154,3154,Wh-4,SOUTH,SKU-338,01/05/21,9,13.24410261,4.244102605
5095,3159,3159,Wh-4,SOUTH,SKU-339,01/05/21,184,62.34784546,-121.6521545
5096,3164,3164,Wh-4,SOUTH,SKU-34,01/05/21,10,10.53340621,0.533406213
5097,3169,3169,Wh-4,SOUTH,SKU-344,01/05/21,36,2.117609029,-33.88239097
5098,3174,3174,Wh-4,SOUTH,SKU-35,01/05/21,17,1.482828879,-15.51717112
5099,3179,3179,Wh-4,SOUTH,SKU-351,01/05/21,12,19.03739362,7.037393617
5100,3184,3184,Wh-4,SOUTH,SKU-353,01/05/21,6,7.020193534,1.020193534
5101,3189,3189,Wh-4,SOUTH,SKU-354,01/05/21,18,4.785406396,-13.2145936
5102,3194,3194,Wh-4,SOUTH,SKU-359,01/05/21,6,6.105765971,0.105765971
5103,3199,3199,Wh-4,SOUTH,SKU-36,01/05/21,81,9.07453964,-71.92546036
5104,3204,3204,Wh-4,SOUTH,SKU-361,01/05/21,19,8.199412694,-10.80058731
5105,3209,3209,Wh-4,SOUTH,SKU-362,01/05/21,34,13.57981613,-20.42018387
5106,3214,3214,Wh-4,SOUTH,SKU-368,01/05/21,2,4.436505483,2.436505483
5120,3284,3284,Wh-4,SOUTH,SKU-40,01/05/21,111,59.37690056,-51.62309944
5119,3279,3279,Wh-4,SOUTH,SKU-4,01/05/21,64,39.86192927,-24.13807073
5118,3274,3274,Wh-4,SOUTH,SKU-399,01/05/21,360,41.3807016,-318.6192984
5117,3269,3269,Wh-4,SOUTH,SKU-397,01/05/21,64,-9.673858827,-73.67385883
5116,3264,3264,Wh-4,SOUTH,SKU-396,01/05/21,10,1.100859172,-8.899140828
5115,3259,3259,Wh-4,SOUTH,SKU-39,01/05/21,49,26.26341767,-22.73658233
5089,3129,3129,Wh-4,SOUTH,SKU-326,01/05/21,42,11.92661769,-30.07338231
5114,3254,3254,Wh-4,SOUTH,SKU-387,01/05/21,3,13.18610652,10.18610652
5112,3244,3244,Wh-4,SOUTH,SKU-385,01/05/21,61,24.61381764,-36.38618236
5111,3239,3239,Wh-4,SOUTH,SKU-384,01/05/21,16,14.78396258,-1.216037417
5110,3234,3234,Wh-4,SOUTH,SKU-377,01/05/21,7,-5.468593652,-12.46859365
5109,3229,3229,Wh-4,SOUTH,SKU-375,01/05/21,24,1.81064215,-22.18935785
5108,3224,3224,Wh-4,SOUTH,SKU-373,01/05/21,137,-6.617618682,-143.6176187
5107,3219,3219,Wh-4,SOUTH,SKU-37,01/05/21,51,18.17903216,-32.82096784
5113,3249,3249,Wh-4,SOUTH,SKU-386,01/05/21,16,57.04483702,41.04483702
5088,3124,3124,Wh-4,SOUTH,SKU-325,01/05/21,35,38.15626313,3.156263132
5087,3119,3119,Wh-4,SOUTH,SKU-324,01/05/21,8,-3.648845013,-11.64884501
5086,3114,3114,Wh-4,SOUTH,SKU-322,01/05/21,2,3.281489876,1.281489876
5067,3019,3019,Wh-4,SOUTH,SKU-285,01/05/21,17,14.31788356,-2.68211644
5066,3014,3014,Wh-4,SOUTH,SKU-284,01/05/21,4,9.288290714,5.288290714
5065,3009,3009,Wh-4,SOUTH,SKU-282,01/05/21,22,-1.065156962,-23.06515696
5064,3004,3004,Wh-4,SOUTH,SKU-281,01/05/21,91,17.81191827,-73.18808173
5063,2999,2999,Wh-4,SOUTH,SKU-280,01/05/21,173,14.86734816,-158.1326518
5062,2994,2994,Wh-4,SOUTH,SKU-28,01/05/21,29,1.702329281,-27.29767072
5068,3024,3024,Wh-4,SOUTH,SKU-286,01/05/21,49,32.54604657,-16.45395343
5061,2989,2989,Wh-4,SOUTH,SKU-279,01/05/21,34,22.54005232,-11.45994768
5059,2979,2979,Wh-4,SOUTH,SKU-277,01/05/21,18,5.687370312,-12.31262969
5058,2974,2974,Wh-4,SOUTH,SKU-276,01/05/21,14,2.845363736,-11.15463626
5057,2969,2969,Wh-4,SOUTH,SKU-275,01/05/21,101,17.13232942,-83.86767058
5056,2964,2964,Wh-4,SOUTH,SKU-274,01/05/21,103,10.92711582,-92.07288418
5055,2959,2959,Wh-4,SOUTH,SKU-273,01/05/21,33,1.840595032,-31.15940497
5054,2954,2954,Wh-4,SOUTH,SKU-272,01/05/21,13,23.44633839,10.44633839
5060,2984,2984,Wh-4,SOUTH,SKU-278,01/05/21,11,31.32153622,20.32153622
5121,3289,3289,Wh-4,SOUTH,SKU-404,01/05/21,45,13.17700003,-31.82299997
5069,3029,3029,Wh-4,SOUTH,SKU-287,01/05/21,19,2.093405476,-16.90659452
5071,3039,3039,Wh-4,SOUTH,SKU-289,01/05/21,10,2.189737192,-7.810262808
5085,3109,3109,Wh-4,SOUTH,SKU-321,01/05/21,22,14.20358011,-7.796419885
5084,3104,3104,Wh-4,SOUTH,SKU-320,01/05/21,6,1.759601628,-4.240398372
5083,3099,3099,Wh-4,SOUTH,SKU-32,01/05/21,73,25.85197758,-47.14802242
5082,3094,3094,Wh-4,SOUTH,SKU-319,01/05/21,21,7.84739587,-13.15260413
5081,3089,3089,Wh-4,SOUTH,SKU-318,01/05/21,8,8.401182615,0.401182615
5080,3084,3084,Wh-4,SOUTH,SKU-317,01/05/21,2,-0.123409934,-2.123409934
5070,3034,3034,Wh-4,SOUTH,SKU-288,01/05/21,9,18.04772198,9.047721978
5079,3079,3079,Wh-4,SOUTH,SKU-316,01/05/21,17,1.597132324,-15.40286768
5077,3069,3069,Wh-4,SOUTH,SKU-314,01/05/21,29,6.469763948,-22.53023605
5076,3064,3064,Wh-4,SOUTH,SKU-31,01/05/21,20,5.666523918,-14.33347608
5075,3059,3059,Wh-4,SOUTH,SKU-30,01/05/21,27,28.98537147,1.98537147
5074,3054,3054,Wh-4,SOUTH,SKU-3,01/05/21,15,1.482828879,-13.51717112
5073,3049,3049,Wh-4,SOUTH,SKU-297,01/05/21,10,3.600437907,-6.399562093
5072,3044,3044,Wh-4,SOUTH,SKU-29,01/05/21,79,13.54698858,-65.45301142
5078,3074,3074,Wh-4,SOUTH,SKU-315,01/05/21,7,1.985092607,-5.014907393
5122,3294,3294,Wh-4,SOUTH,SKU-406,01/05/21,19,2.682894432,-16.31710557
5123,3299,3299,Wh-4,SOUTH,SKU-41,01/05/21,8,6.213596345,-1.786403655
5124,3304,3304,Wh-4,SOUTH,SKU-416,01/05/21,17,11.0268047,-5.973195299
5174,3554,3554,Wh-4,SOUTH,SKU-74,01/05/21,30,-1.089360515,-31.08936051
5173,3549,3549,Wh-4,SOUTH,SKU-73,01/05/21,14,0.15623748,-13.84376252
5172,3544,3544,Wh-4,SOUTH,SKU-72,01/05/21,11,19.14858115,8.14858115
5171,3539,3539,Wh-4,SOUTH,SKU-71,01/05/21,21,4.74035645,-16.25964355
5170,3534,3534,Wh-4,SOUTH,SKU-70,01/05/21,45,7.017077622,-37.98292238
5169,3529,3529,Wh-4,SOUTH,SKU-7,01/05/21,381,71.52756175,-309.4724382
5175,3559,3559,Wh-4,SOUTH,SKU-76,01/05/21,7,0.953486933,-6.046513067
5168,3524,3524,Wh-4,SOUTH,SKU-69,01/05/21,73,17.24663287,-55.75336713
5166,3514,3514,Wh-4,SOUTH,SKU-66,01/05/21,56,6.541892112,-49.45810789
5165,3509,3509,Wh-4,SOUTH,SKU-65,01/05/21,26,6.087794242,-19.91220576
5164,3504,3504,Wh-4,SOUTH,SKU-64,01/05/21,20,7.146478132,-12.85352187
5163,3499,3499,Wh-4,SOUTH,SKU-63,01/05/21,15,16.47358697,1.473586969
5162,3494,3494,Wh-4,SOUTH,SKU-62,01/05/21,48,12.95749963,-35.04250037
5161,3489,3489,Wh-4,SOUTH,SKU-61,01/05/21,20,0.571517227,-19.42848277
5167,3519,3519,Wh-4,SOUTH,SKU-67,01/05/21,289,9.396362336,-279.6036377
5160,3484,3484,Wh-4,SOUTH,SKU-60,01/05/21,2,4.96896334,2.96896334
5176,3564,3564,Wh-4,SOUTH,SKU-77,01/05/21,6,14.58554982,8.585549821
5178,3574,3574,Wh-4,SOUTH,SKU-79,01/05/21,15,-1.098225756,-16.09822576
5192,3644,3644,Wh-4,SOUTH,SKU-95,01/05/21,9,2.322012367,-6.677987633
5191,3639,3639,Wh-4,SOUTH,SKU-93,01/05/21,16,5.639686948,-10.36031305
5190,3634,3634,Wh-4,SOUTH,SKU-92,01/05/21,1,7.258148161,6.258148161
5189,3629,3629,Wh-4,SOUTH,SKU-90,01/05/21,7,7.369335695,0.369335695
5188,3624,3624,Wh-4,SOUTH,SKU-9,01/05/21,19,34.19037976,15.19037976
5187,3619,3619,Wh-4,SOUTH,SKU-89,01/05/21,27,-141.1501405,-168.1501405
5177,3569,3569,Wh-4,SOUTH,SKU-78,01/05/21,17,70.12168599,53.12168599
5186,3614,3614,Wh-4,SOUTH,SKU-88,01/05/21,344,93.82057327,-250.1794267
5184,3604,3604,Wh-4,SOUTH,SKU-86,01/05/21,16,15.86085945,-0.13914055
5183,3599,3599,Wh-4,SOUTH,SKU-84,01/05/21,25,7.567265961,-17.43273404
5182,3594,3594,Wh-4,SOUTH,SKU-82,01/05/21,41,-287.9732781,-328.9732781
5181,3589,3589,Wh-4,SOUTH,SKU-81,01/05/21,107,51.47774043,-55.52225957
5180,3584,3584,Wh-4,SOUTH,SKU-80,01/05/21,325,63.70173602,-261.298264
5179,3579,3579,Wh-4,SOUTH,SKU-8,01/05/21,220,69.80151141,-150.1984886
5185,3609,3609,Wh-4,SOUTH,SKU-87,01/05/21,20,-5.811503988,-25.81150399
5053,2949,2949,Wh-4,SOUTH,SKU-271,01/05/21,609,140.8265682,-468.1734318
5159,3479,3479,Wh-4,SOUTH,SKU-6,01/05/21,3,0.213509826,-2.786490174
5157,3469,3469,Wh-4,SOUTH,SKU-58,01/05/21,30,3.964194637,-26.03580536
5138,3374,3374,Wh-4,SOUTH,SKU-429,01/05/21,5,2.457403453,-2.542596547
5137,3369,3369,Wh-4,SOUTH,SKU-428,01/05/21,9,-115.7445815,-124.7445815
5136,3364,3364,Wh-4,SOUTH,SKU-427,01/05/21,26,3.004717127,-22.99528287
5135,3359,3359,Wh-4,SOUTH,SKU-426,01/05/21,8,49.38795367,41.38795367
5134,3354,3354,Wh-4,SOUTH,SKU-425,01/05/21,28,3.76865654,-24.23134346
5133,3349,3349,Wh-4,SOUTH,SKU-424,01/05/21,20,-0.048407106,-20.04840711
5139,3379,3379,Wh-4,SOUTH,SKU-43,01/05/21,5,6.072938425,1.072938425
5132,3344,3344,Wh-4,SOUTH,SKU-423,01/05/21,15,3.967310549,-11.03268945
5130,3334,3334,Wh-4,SOUTH,SKU-421,01/05/21,15,2.577697475,-12.42230253
5129,3329,3329,Wh-4,SOUTH,SKU-420,01/05/21,37,20.49913485,-16.50086515
5128,3324,3324,Wh-4,SOUTH,SKU-42,01/05/21,49,5.663649254,-43.33635075
5127,3319,3319,Wh-4,SOUTH,SKU-419,01/05/21,10,1.521888249,-8.478111751
5126,3314,3314,Wh-4,SOUTH,SKU-418,01/05/21,34,-1.531235984,-35.53123598
5125,3309,3309,Wh-4,SOUTH,SKU-417,01/05/21,26,5.041091504,-20.9589085
5131,3339,3339,Wh-4,SOUTH,SKU-422,01/05/21,6,5.898246721,-0.101753279
5158,3474,3474,Wh-4,SOUTH,SKU-59,01/05/21,73,6.539017447,-66.46098255
5140,3384,3384,Wh-4,SOUTH,SKU-430,01/05/21,11,7.140487556,-3.859512444
5142,3394,3394,Wh-4,SOUTH,SKU-432,01/05/21,7,89.17753383,82.17753383
5156,3464,3464,Wh-4,SOUTH,SKU-57,01/05/21,6,2.878432529,-3.121567471
5155,3459,3459,Wh-4,SOUTH,SKU-56,01/05/21,26,83.15559531,57.15559531
5154,3454,3454,Wh-4,SOUTH,SKU-55,01/05/21,187,2.498372497,-184.5016275
5153,3449,3449,Wh-4,SOUTH,SKU-54,01/05/21,33,74.78129028,41.78129028
5152,3444,3444,Wh-4,SOUTH,SKU-53,01/05/21,45,60.5707546,15.5707546
5151,3439,3439,Wh-4,SOUTH,SKU-51,01/05/21,70,16.80091775,-53.19908225
5141,3389,3389,Wh-4,SOUTH,SKU-431,01/05/21,18,65.9581136,47.9581136
5150,3434,3434,Wh-4,SOUTH,SKU-50,01/05/21,8,9.649172779,1.649172779
5148,3424,3424,Wh-4,SOUTH,SKU-47,01/05/21,92,32.27333442,-59.72666558
5147,3419,3419,Wh-4,SOUTH,SKU-46,01/05/21,49,11.42650489,-37.57349511
5146,3414,3414,Wh-4,SOUTH,SKU-45,01/05/21,1,-0.306966878,-1.306966878
5145,3409,3409,Wh-4,SOUTH,SKU-44,01/05/21,62,15.74943067,-46.25056933
5144,3404,3404,Wh-4,SOUTH,SKU-434,01/05/21,12,1.819748639,-10.18025136
5143,3399,3399,Wh-4,SOUTH,SKU-433,01/05/21,37,4.611197187,-32.38880281
5149,3429,3429,Wh-4,SOUTH,SKU-5,01/05/21,40,36.27132159,-3.728678409
5052,2944,2944,Wh-4,SOUTH,SKU-270,01/05/21,30,79.28272711,49.28272711
5051,2939,2939,Wh-4,SOUTH,SKU-27,01/05/21,110,34.26801601,-75.73198399
5050,2934,2934,Wh-4,SOUTH,SKU-269,01/05/21,43,14.172421,-28.827579
4959,2479,2479,Wh-4,SOUTH,SKU-161,01/05/21,2,5.901362633,3.901362633
4958,2474,2474,Wh-4,SOUTH,SKU-160,01/05/21,29,3.209120465,-25.79087953
4957,2469,2469,Wh-4,SOUTH,SKU-159,01/05/21,13,-1.946274484,-14.94627448
4956,2464,2464,Wh-4,SOUTH,SKU-158,01/05/21,9,3.335646311,-5.664353689
4955,2459,2459,Wh-4,SOUTH,SKU-157,01/05/21,31,7.00509647,-23.99490353
4954,2454,2454,Wh-4,SOUTH,SKU-156,01/05/21,16,1.16699676,-14.83300324
4960,2484,2484,Wh-4,SOUTH,SKU-162,01/05/21,44,-4.854901143,-48.85490114
4953,2449,2449,Wh-4,SOUTH,SKU-155,01/05/21,19,2.818285518,-16.18171448
4951,2439,2439,Wh-4,SOUTH,SKU-152,01/05/21,85,32.1199716,-52.8800284
4950,2434,2434,Wh-4,SOUTH,SKU-151,01/05/21,624,100.5917757,-523.4082243
4949,2429,2429,Wh-4,SOUTH,SKU-150,01/05/21,59,21.06944584,-37.93055416
4948,2424,2424,Wh-4,SOUTH,SKU-149,01/05/21,15,4.959615605,-10.0403844
4947,2419,2419,Wh-4,SOUTH,SKU-148,01/05/21,19,18.95903363,-0.040966371
4946,2414,2414,Wh-4,SOUTH,SKU-147,01/05/21,50,17.85121889,-32.14878111
4952,2444,2444,Wh-4,SOUTH,SKU-154,01/05/21,1,1.976227366,0.976227366
4945,2409,2409,Wh-4,SOUTH,SKU-144,01/05/21,20,2.965657757,-17.03434224
4961,2489,2489,Wh-4,SOUTH,SKU-163,01/05/21,29,-11.43346045,-40.43346045
4963,2499,2499,Wh-4,SOUTH,SKU-165,01/05/21,20,8.662617052,-11.33738295
4977,2569,2569,Wh-4,SOUTH,SKU-179,01/05/21,49,-1.946274484,-50.94627448
4976,2564,2564,Wh-4,SOUTH,SKU-178,01/05/21,8,52.36295916,44.36295916
4975,2559,2559,Wh-4,SOUTH,SKU-177,01/05/21,7,3.925376515,-3.074623485
4974,2554,2554,Wh-4,SOUTH,SKU-176,01/05/21,6,-1.76271754,-7.76271754
4973,2549,2549,Wh-4,SOUTH,SKU-175,01/05/21,2,-7.862975429,-9.862975429
4972,2544,2544,Wh-4,SOUTH,SKU-174,01/05/21,17,107.7850331,90.78503313
4962,2494,2494,Wh-4,SOUTH,SKU-164,01/05/21,19,1.759601628,-17.24039837
4971,2539,2539,Wh-4,SOUTH,SKU-173,01/05/21,12,137.5966622,125.5966622
4969,2529,2529,Wh-4,SOUTH,SKU-171,01/05/21,8,10.29929124,2.299291241
4968,2524,2524,Wh-4,SOUTH,SKU-170,01/05/21,19,0.405932012,-18.59406799
4967,2519,2519,Wh-4,SOUTH,SKU-17,01/05/21,18,25.10888456,7.108884556
4966,2514,2514,Wh-4,SOUTH,SKU-169,01/05/21,12,-0.123409934,-12.12340993
4965,2509,2509,Wh-4,SOUTH,SKU-167,01/05/21,35,2.439190476,-32.56080952
4964,2504,2504,Wh-4,SOUTH,SKU-166,01/05/21,15,26.95428423,11.95428423
4970,2534,2534,Wh-4,SOUTH,SKU-172,01/05/21,11,-0.640770726,-11.64077073
4978,2574,2574,Wh-4,SOUTH,SKU-180,01/05/21,2,8.605827201,6.605827201
4944,2404,2404,Wh-4,SOUTH,SKU-141,01/05/21,16,30.80680884,14.80680884
4942,2394,2394,Wh-4,SOUTH,SKU-137,01/05/21,736,75.40453116,-660.5954688
4923,2299,2299,Wh-4,SOUTH,SKU-113,01/05/21,63,11.58897419,-51.41102581
4922,2294,2294,Wh-4,SOUTH,SKU-112,01/05/21,7,6.554355759,-0.445644241
4921,2289,2289,Wh-4,SOUTH,SKU-111,01/05/21,79,86.94513886,7.945138859
4920,2284,2284,Wh-4,SOUTH,SKU-110,01/05/21,15,43.93445708,28.93445708
4919,2279,2279,Wh-4,SOUTH,SKU-109,01/05/21,10,14.44631908,4.44631908
4918,2274,2274,Wh-4,SOUTH,SKU-108,01/05/21,115,25.50858474,-89.49141526
4924,2304,2304,Wh-4,SOUTH,SKU-114,01/05/21,20,2.006180248,-17.99381975
4917,2269,2269,Wh-4,SOUTH,SKU-107,01/05/21,14,6.857724231,-7.142275769
4915,2259,2259,Wh-4,SOUTH,SKU-105,01/05/21,51,7.414144393,-43.58585561
4914,2254,2254,Wh-4,SOUTH,SKU-104,01/05/21,26,6.719217232,-19.28078277
4913,2249,2249,Wh-4,SOUTH,SKU-103,01/05/21,1,15.21049974,14.21049974
4912,2244,2244,Wh-4,SOUTH,SKU-102,01/05/21,58,11.34599398,-46.65400602
4911,2239,2239,Wh-4,SOUTH,SKU-101,01/05/21,19,77.08601405,58.08601405
4910,2234,2234,Wh-4,SOUTH,SKU-10,01/05/21,172,14.82517287,-157.1748271
4916,2264,2264,Wh-4,SOUTH,SKU-106,01/05/21,93,39.04455716,-53.95544284
4943,2399,2399,Wh-4,SOUTH,SKU-140,01/05/21,253,84.81287465,-168.1871254
4925,2309,2309,Wh-4,SOUTH,SKU-115,01/05/21,11,0.682704761,-10.31729524
4927,2319,2319,Wh-4,SOUTH,SKU-117,01/05/21,12,9.020865701,-2.979134299
4941,2389,2389,Wh-4,SOUTH,SKU-136,01/05/21,50,44.56778974,-5.432210256
4940,2384,2384,Wh-4,SOUTH,SKU-134,01/05/21,34,13.76936365,-20.23063635
4939,2379,2379,Wh-4,SOUTH,SKU-133,01/05/21,452,184.2858195,-267.7141805
4938,2374,2374,Wh-4,SOUTH,SKU-132,01/05/21,206,95.40164354,-110.5983565
4937,2369,2369,Wh-4,SOUTH,SKU-131,01/05/21,58,22.80508517,-35.19491483
4936,2364,2364,Wh-4,SOUTH,SKU-13,01/05/21,98,59.33424279,-38.66575721
4926,2314,2314,Wh-4,SOUTH,SKU-116,01/05/21,10,1.645298182,-8.354701818
4935,2359,2359,Wh-4,SOUTH,SKU-129,01/05/21,2,35.89773463,33.89773463
4933,2349,2349,Wh-4,SOUTH,SKU-127,01/05/21,66,94.62694951,28.62694951
4932,2344,2344,Wh-4,SOUTH,SKU-126,01/05/21,29,1.846826856,-27.15317314
4931,2339,2339,Wh-4,SOUTH,SKU-124,01/05/21,751,160.8859785,-590.1140215
4930,2334,2334,Wh-4,SOUTH,SKU-123,01/05/21,64,12.79527157,-51.20472843
4929,2329,2329,Wh-4,SOUTH,SKU-122,01/05/21,12,8.277048939,-3.722951061
4928,2324,2324,Wh-4,SOUTH,SKU-121,01/05/21,20,-1.67334139,-21.67334139
4934,2354,2354,Wh-4,SOUTH,SKU-128,01/05/21,2,2.941695452,0.941695452
2139,634,634,Wh-2,EAST,SKU-30,01/05/21,13,20.68868238,7.688682375
4979,2579,2579,Wh-4,SOUTH,SKU-182,01/05/21,10,1.004527456,-8.995472544
4981,2589,2589,Wh-4,SOUTH,SKU-184,01/05/21,8,4.355512079,-3.644487921
5031,2839,2839,Wh-4,SOUTH,SKU-248,01/05/21,20,15.28598506,-4.714014937
5030,2834,2834,Wh-4,SOUTH,SKU-246,01/05/21,16,5.991462526,-10.00853747
5029,2829,2829,Wh-4,SOUTH,SKU-245,01/05/21,22,25.32647528,3.326475285
5028,2824,2824,Wh-4,SOUTH,SKU-244,01/05/21,36,5.751115729,-30.24888427
5027,2819,2819,Wh-4,SOUTH,SKU-243,01/05/21,31,-37.66358839,-68.66358839
5026,2814,2814,Wh-4,SOUTH,SKU-240,01/05/21,49,-0.524316359,-49.52431636
5032,2844,2844,Wh-4,SOUTH,SKU-25,01/05/21,51,7.474532652,-43.52546735
5025,2809,2809,Wh-4,SOUTH,SKU-24,01/05/21,21,15.50236955,-5.497630446
5023,2799,2799,Wh-4,SOUTH,SKU-237,01/05/21,4,19.26527676,15.26527676
5022,2794,2794,Wh-4,SOUTH,SKU-234,01/05/21,43,6.256254122,-36.74374588
5021,2789,2789,Wh-4,SOUTH,SKU-233,01/05/21,33,11.28560572,-21.71439428
5020,2784,2784,Wh-4,SOUTH,SKU-232,01/05/21,9,1.988208519,-7.011791481
5019,2779,2779,Wh-4,SOUTH,SKU-231,01/05/21,13,1.819748639,-11.18025136
5018,2774,2774,Wh-4,SOUTH,SKU-230,01/05/21,9,1.765592204,-7.234407796
5024,2804,2804,Wh-4,SOUTH,SKU-239,01/05/21,12,2.532647528,-9.467352472
5017,2769,2769,Wh-4,SOUTH,SKU-23,01/05/21,14,20.27651854,6.27651854
5033,2849,2849,Wh-4,SOUTH,SKU-250,01/05/21,20,39.87296574,19.87296574
5035,2859,2859,Wh-4,SOUTH,SKU-252,01/05/21,15,17.45702678,2.457026784
5049,2929,2929,Wh-4,SOUTH,SKU-268,01/05/21,146,36.26173261,-109.7382674
5048,2924,2924,Wh-4,SOUTH,SKU-267,01/05/21,7,2.65294155,-4.34705845
5047,2919,2919,Wh-4,SOUTH,SKU-264,01/05/21,1141,127.4300678,-1013.569932
5046,2914,2914,Wh-4,SOUTH,SKU-263,01/05/21,97,8.111946219,-88.88805378
5045,2909,2909,Wh-4,SOUTH,SKU-261,01/05/21,913,84.77094062,-828.2290594
5044,2904,2904,Wh-4,SOUTH,SKU-260,01/05/21,38,12.92443083,-25.07556917
5034,2854,2854,Wh-4,SOUTH,SKU-251,01/05/21,31,20.35654695,-10.64345305
5043,2899,2899,Wh-4,SOUTH,SKU-26,01/05/21,81,11.84154339,-69.15845661
5041,2889,2889,Wh-4,SOUTH,SKU-258,01/05/21,101,21.54774727,-79.45225273
5040,2884,2884,Wh-4,SOUTH,SKU-257,01/05/21,85,12.32871005,-72.67128995
5039,2879,2879,Wh-4,SOUTH,SKU-256,01/05/21,64,22.91004088,-41.08995912
5038,2874,2874,Wh-4,SOUTH,SKU-255,01/05/21,70,9.871547846,-60.12845215
5037,2869,2869,Wh-4,SOUTH,SKU-254,01/05/21,46,8.722522816,-37.27747718
5036,2864,2864,Wh-4,SOUTH,SKU-253,01/05/21,13,18.03165992,5.031659923
5042,2894,2894,Wh-4,SOUTH,SKU-259,01/05/21,304,33.06075364,-270.9392464
4980,2584,2584,Wh-4,SOUTH,SKU-183,01/05/21,11,18.19221955,7.192219552
5016,2764,2764,Wh-4,SOUTH,SKU-229,01/05/21,135,10.81592829,-124.1840717
5014,2754,2754,Wh-4,SOUTH,SKU-226,01/05/21,4,4.093595147,0.093595147
4995,2659,2659,Wh-4,SOUTH,SKU-202,01/05/21,14,-2.96302434,-16.96302434
4994,2654,2654,Wh-4,SOUTH,SKU-201,01/05/21,25,-0.015097065,-25.01509706
4993,2649,2649,Wh-4,SOUTH,SKU-200,01/05/21,14,1.200065553,-12.79993445
4992,2644,2644,Wh-4,SOUTH,SKU-20,01/05/21,13,4.526846623,-8.473153377
4991,2639,2639,Wh-4,SOUTH,SKU-2,01/05/21,50,3.128127061,-46.87187294
4990,2634,2634,Wh-4,SOUTH,SKU-199,01/05/21,50,15.46043552,-34.53956448
4996,2664,2664,Wh-4,SOUTH,SKU-203,01/05/21,6,7.233703361,1.233703361
4989,2629,2629,Wh-4,SOUTH,SKU-196,01/05/21,33,-2.289426068,-35.28942607
4987,2619,2619,Wh-4,SOUTH,SKU-193,01/05/21,19,5.017129199,-13.9828708
4986,2614,2614,Wh-4,SOUTH,SKU-190,01/05/21,15,18.75151438,3.751514379
4985,2609,2609,Wh-4,SOUTH,SKU-19,01/05/21,5,2.114493117,-2.885506883
4984,2604,2604,Wh-4,SOUTH,SKU-187,01/05/21,15,4.851785231,-10.14821477
4983,2599,2599,Wh-4,SOUTH,SKU-186,01/05/21,17,11.75192599,-5.248074009
4982,2594,2594,Wh-4,SOUTH,SKU-185,01/05/21,18,13.67112226,-4.328877742
